timestamp,open,high,low,close,volume
2025-08-29 21:32:00+00:00,645.0,645.0,645.0,645.0,897.0
2025-08-29 21:33:00+00:00,645.0,645.0,645.0,645.0,187.0
2025-08-29 21:34:00+00:00,645.02,645.02,645.0,645.0,1502.0
2025-08-29 21:35:00+00:00,645.04,645.04,645.04,645.04,631.0
2025-08-29 21:36:00+00:00,644.96,644.96,644.96,644.96,3176.0
2025-08-29 21:38:00+00:00,645.0,645.0,645.0,645.0,11996.0
2025-08-29 21:39:00+00:00,645.06,645.06,645.05,645.05,793.0
2025-08-29 21:40:00+00:00,645.07,645.2399,645.07,645.2399,2214.0
2025-08-29 21:41:00+00:00,645.16,645.2,645.16,645.2,910.0
2025-08-29 21:42:00+00:00,645.22,645.29,645.22,645.25,2423.0
2025-08-29 21:43:00+00:00,645.27,645.3,645.26,645.28,2302.0
2025-08-29 21:44:00+00:00,645.4,645.4,645.3401,645.4,6067.0
2025-08-29 21:45:00+00:00,645.3502,645.37,645.35,645.35,1843.0
2025-08-29 21:46:00+00:00,645.34,645.3499,645.32,645.32,2182.0
2025-08-29 21:47:00+00:00,645.27,645.27,645.27,645.27,360.0
2025-08-29 21:48:00+00:00,645.31,645.31,645.25,645.25,1068.0
2025-08-29 21:49:00+00:00,645.3,645.34,645.3,645.34,2000.0
2025-08-29 21:50:00+00:00,645.34,645.47,645.33,645.4699,2040.0
2025-08-29 21:51:00+00:00,645.47,645.4999,645.44,645.44,1412.0
2025-08-29 21:52:00+00:00,645.45,645.45,645.41,645.41,1319.0
2025-08-29 21:53:00+00:00,645.4198,645.42,645.39,645.42,1967.0
2025-08-29 21:54:00+00:00,645.41,645.41,645.39,645.39,1307.0
2025-08-29 21:55:00+00:00,645.39,645.39,645.37,645.37,866.0
2025-08-29 21:56:00+00:00,645.31,645.32,645.3,645.3,869.0
2025-08-29 21:57:00+00:00,645.3114,645.34,645.3114,645.34,627.0
2025-08-29 21:58:00+00:00,645.32,645.35,645.27,645.27,3851.0
2025-08-29 21:59:00+00:00,645.27,645.27,645.23,645.23,3496.0
2025-08-29 22:00:00+00:00,645.25,645.25,645.25,645.25,1292.0
2025-08-29 22:02:00+00:00,645.23,645.28,645.1988,645.1988,2026.0
2025-08-29 22:03:00+00:00,645.14,645.14,645.0,645.0,1534.0
2025-08-29 22:04:00+00:00,644.9,645.09,644.9,645.09,3142.0
2025-08-29 22:05:00+00:00,645.09,645.2199,645.09,645.2199,809.0
2025-08-29 22:06:00+00:00,645.2,645.2,645.05,645.09,2042.0
2025-08-29 22:07:00+00:00,645.08,645.08,645.04,645.04,660.0
2025-08-29 22:08:00+00:00,645.02,645.02,645.02,645.02,3078.0
2025-08-29 22:09:00+00:00,644.93,644.94,644.93,644.94,617.0
2025-08-29 22:10:00+00:00,644.85,644.9,644.85,644.9,1120.0
2025-08-29 22:11:00+00:00,644.89,644.89,644.89,644.89,555.0
2025-08-29 22:12:00+00:00,644.9499,644.9499,644.89,644.89,1283.0
2025-08-29 22:13:00+00:00,644.89,644.93,644.89,644.93,458.0
2025-08-29 22:14:00+00:00,644.89,644.89,644.89,644.89,197.0
2025-08-29 22:15:00+00:00,644.91,644.91,644.87,644.87,1273.0
2025-08-29 22:16:00+00:00,644.88,644.88,644.84,644.85,2156.0
2025-08-29 22:19:00+00:00,644.94,644.94,644.94,644.94,686.0
2025-08-29 22:20:00+00:00,644.96,644.9999,644.95,644.9999,1570.0
2025-08-29 22:21:00+00:00,644.99,645.0,644.98,645.0,2406.0
2025-08-29 22:24:00+00:00,644.9,644.9,644.9,644.9,673.0
2025-08-29 22:28:00+00:00,645.02,645.04,645.02,645.04,470.0
2025-08-29 22:29:00+00:00,645.0497,645.0497,645.0497,645.0497,279.0
2025-08-29 22:31:00+00:00,644.97,644.97,644.97,644.97,1055.0
2025-08-29 22:32:00+00:00,645.03,645.04,645.03,645.04,1003.0
2025-08-29 22:33:00+00:00,645.04,645.04,645.04,645.04,443.0
2025-08-29 22:34:00+00:00,645.03,645.04,645.011,645.04,1092.0
2025-08-29 22:35:00+00:00,645.01,645.03,645.01,645.03,360.0
2025-08-29 22:36:00+00:00,645.0299,645.0299,645.0299,645.0299,235.0
2025-08-29 22:37:00+00:00,645.03,645.03,645.03,645.03,550.0
2025-08-29 22:39:00+00:00,645.01,645.01,645.01,645.01,563.0
2025-08-29 22:40:00+00:00,645.0,645.01,645.0,645.0,1494.0
2025-08-29 22:43:00+00:00,645.01,645.01,645.01,645.01,211.0
2025-08-29 22:44:00+00:00,645.01,645.02,645.01,645.02,1125.0
2025-08-29 22:45:00+00:00,645.03,645.03,645.03,645.03,366.0
2025-08-29 22:47:00+00:00,645.03,645.03,645.03,645.03,454.0
2025-08-29 22:48:00+00:00,645.04,645.04,645.04,645.04,687.0
2025-08-29 22:52:00+00:00,645.0,645.01,645.0,645.01,688.0
2025-08-29 22:54:00+00:00,645.01,645.02,645.01,645.02,357.0
2025-08-29 22:56:00+00:00,645.0,645.01,645.0,645.01,382.0
2025-08-29 22:57:00+00:00,645.0018,645.0018,645.0018,645.0018,163.0
2025-08-29 22:58:00+00:00,645.01,645.01,645.01,645.01,146.0
2025-08-29 22:59:00+00:00,645.02,645.02,645.02,645.02,255.0
2025-08-29 23:00:00+00:00,645.01,645.01,645.01,645.01,293.0
2025-08-29 23:02:00+00:00,644.99,644.99,644.99,644.99,548.0
2025-08-29 23:03:00+00:00,645.07,645.07,645.07,645.07,205.0
2025-08-29 23:09:00+00:00,645.0699,645.0699,645.0699,645.0699,351.0
2025-08-29 23:18:00+00:00,645.04,645.04,645.04,645.04,249.0
2025-08-29 23:22:00+00:00,645.0,645.0,645.0,645.0,560.0
2025-08-29 23:23:00+00:00,645.02,645.02,645.02,645.02,212.0
2025-08-29 23:25:00+00:00,645.03,645.03,645.03,645.03,148.0
2025-08-29 23:27:00+00:00,645.04,645.04,645.02,645.02,548.0
2025-08-29 23:30:00+00:00,645.0,645.07,645.0,645.07,1287.0
2025-08-29 23:32:00+00:00,645.06,645.06,645.06,645.06,274.0
2025-08-29 23:36:00+00:00,645.03,645.03,645.02,645.02,1121.0
2025-08-29 23:39:00+00:00,645.0,645.0,645.0,645.0,433.0
2025-08-29 23:40:00+00:00,645.0,645.07,645.0,645.07,554.0
2025-08-29 23:41:00+00:00,645.0,645.0001,645.0,645.0001,1063.0
2025-08-29 23:42:00+00:00,644.9937,644.9937,644.9937,644.9937,178.0
2025-08-29 23:43:00+00:00,644.9306,644.9306,644.93,644.93,2622.0
2025-08-29 23:44:00+00:00,645.0,645.0,645.0,645.0,320.0
2025-08-29 23:50:00+00:00,644.9509,644.9509,644.9509,644.9509,431.0
2025-08-29 23:51:00+00:00,644.95,644.9501,644.94,644.94,1178.0
2025-08-29 23:52:00+00:00,644.94,644.94,644.91,644.94,1100.0
2025-08-29 23:53:00+00:00,644.94,644.95,644.94,644.95,2130.0
2025-08-29 23:54:00+00:00,644.93,644.93,644.91,644.91,822.0
2025-08-29 23:55:00+00:00,644.93,644.93,644.93,644.93,542.0
2025-08-29 23:56:00+00:00,644.93,644.95,644.93,644.95,340.0
2025-08-29 23:57:00+00:00,644.95,644.95,644.92,644.95,956.0
2025-08-29 23:58:00+00:00,644.94,644.94,644.94,644.94,376.0
2025-08-29 23:59:00+00:00,644.95,645.03,644.95,644.95,11798.0
